"id","identificador","ubicacion","latitud","longitud","municipio_id","provincia_id","id_departamento","municipio","provincia","departamento"
"1176","SFE067-01","","-32.248278","-61.360333","SFE067","AR-S","1691","Chabás","Santa Fe","Caseros"
"1167","CHA002-01","","0.000000","0.000000","CHA002","AR-H","1347","Barranqueras","Chaco","San Fernando"
"681","CHA002-02","","0.000000","0.000000","CHA002","AR-H","1347","Barranqueras","Chaco","San Fernando"
"1166","CHA002-03","","0.000000","0.000000","CHA002","AR-H","1347","Barranqueras","Chaco","San Fernando"
"1078","CAT031-01","","-28.402178","-65.101814","CAT031","AR-K","1335","Tapso","Catamarca","El Alto"
"796","SJU014-01","","0.000000","0.000000","SJU014","AR-J","1592","Santa Lucía","San Juan","Santa Lucia"
"794","SJU014-02","Santa Lucia - Pza Sta Lucia","-31.540527","-68.498478","SJU014","AR-J","1592","Santa Lucía","San Juan","Santa Lucia"
"795","SJU014-03","","-31.539722","-68.498028","SJU014","AR-J","1592","Santa Lucía","San Juan","Santa Lucia"
"679","CHU046-01","salon de usos multiples","-44.687556","-70.853694","CHU046","AR-U","1367","Aldea Apeleg","Chubut","Rio Senguer"
"270","MIS061-01","PD Puerto Piray","-26.467529","-54.718663","MIS061","AR-N","1541","Puerto Piray","Misiones","Montecarlo"
"237","BUE126-01","PD Trenque Lauquen","-35.964382","-62.733924","BUE126","AR-B","1321","Trenque Lauquen","Buenos Aires","Trenque Lauquen"
"595","CHA049-01","Municipalidad","0.000000","0.000000","CHA049","AR-H","1352","Pampa Almirón","Chaco","Libertador General San Martin"
"364","SLU057-01","Punto Digital","-35.150680","-65.941011","SLU057","AR-D","1599","Union","San Luis","Gobernador Dupuy"
"1212","NEU028-01","","0.000000","0.000000","NEU028","AR-Q","1559","Picún Leufú","Neuquén","Picun Leufu"
"336","COR048-01","Municipalidad","-27.581917","-58.745250","COR048","AR-W","1419","Riachuelo","Corrientes","Capital"
"780","COR048-02","","-27.572306","-58.695278","COR048","AR-W","1419","Riachuelo","Corrientes","Capital"
"1177","RNO071-01","","0.000000","0.000000","RNO071","AR-R","1566","Sierra Pailemán","Río Negro","Valcheta"
"457","BUE056-01","Plaza de la Estación","-35.000254","-61.029633","BUE056","AR-B","1250","General Viamonte","Buenos Aires","General Viamonte"
"1067","BUE056-02","","-34.742506","-60.991765","BUE056","AR-B","1250","General Viamonte","Buenos Aires","General Viamonte"
"348","SFE337-01","","0.000000","0.000000","SFE337","AR-S","1696","Totoras","Santa Fe","Iriondo"
"695","BUE102-01","Punto Digital","-33.487032","-59.989087","BUE102","AR-B","1297","Ramallo","Buenos Aires","Ramallo"
"610","CBA087-01","","-31.245556","-62.925583","CBA087","AR-X","1387","Colonia las Pichanas","Córdoba","San Justo"
"633","MIS057-01","Punto Digital","-27.374308","-55.898582","MIS057","AR-N","1547","Posadas","Misiones","Capital"
"164","MIS057-02","Posadas - Centro de integracion territorial(Barrio Miguel Lanus)","-27.396097","-55.963227","MIS057","AR-N","1547","Posadas","Misiones","Capital"
"163","MIS057-03","Posadas - Paseo la terminal","-27.419933","-55.930880","MIS057","AR-N","1547","Posadas","Misiones","Capital"
"162","MIS057-04","Posadas - Costanera","-27.369909","-55.885460","MIS057","AR-N","1547","Posadas","Misiones","Capital"
"161","MIS057-05","Posadas - Barrio San Lucas","-27.434457","-55.886777","MIS057","AR-N","1547","Posadas","Misiones","Capital"
"1007","SLU064-01","","0.000000","0.000000","SLU064","AR-D","1598","Zanjitas","San Luis","Juan Martín de Pueyrredón"
"1163","COR012-01","","0.000000","0.000000","COR012","AR-W","1419","Corrientes","Corrientes","Capital"
"1227","COR012-02","","0.000000","0.000000","COR012","AR-W","1419","Corrientes","Corrientes","Capital"
"1164","COR012-03","","0.000000","0.000000","COR012","AR-W","1419","Corrientes","Corrientes","Capital"
"1165","COR012-04","","0.000000","0.000000","COR012","AR-W","1419","Corrientes","Corrientes","Capital"
"222","COR012-05","Centro Comunitario Irupe","-27.495926","-58.806732","COR012","AR-W","1419","Corrientes","Corrientes","Capital"
"225","COR012-06","Guemes y Lamadrid","-27.485643","-58.808145","COR012","AR-W","1419","Corrientes","Corrientes","Capital"
"221","COR012-07","Sueci y Frondizi","-27.503645","-58.797728","COR012","AR-W","1419","Corrientes","Corrientes","Capital"
"224","COR012-08","Plaza Sgto Cabral","-27.468591","-58.831493","COR012","AR-W","1419","Corrientes","Corrientes","Capital"
"223","COR012-09","Plaza Vera","-27.467323","-58.837375","COR012","AR-W","1419","Corrientes","Corrientes","Capital"
"220","COR012-10","Plaza 3 de Abril","-27.466630","-58.822472","COR012","AR-W","1419","Corrientes","Corrientes","Capital"
"979","LRJ014-01","Punto Digital","-29.435861","-66.859408","LRJ014","AR-F","1510","La Rioja","La Rioja","Capital"
"704","CHU024-01","Municipalidad","-42.724121","-70.535344","CHU024","AR-U","1372","Gualjaina","Chubut","Cushamen"
"982","TUC034-01","Puestito PD","-26.420287","-64.784684","TUC034","AR-T","1651","El Puestito","Tucumán","Burruyacu"
"965","TUC034-02","Comuna","-26.420030","-64.775878","TUC034","AR-T","1651","El Puestito","Tucumán","Burruyacu"
"924","RNO009-01","Punto Digital Cipolleti","-38.920682","-67.968413","RNO009","AR-R","1569","Cipolletti","Río Negro","General Roca"
"531","RNO009-02","Cipoletti After wire4","-38.939164","-67.995215","RNO009","AR-R","1569","Cipolletti","Río Negro","General Roca"
"945","BUE010-01","PD Baradero","-33.822219","-59.521090","BUE010","AR-B","1205","Baradero","Buenos Aires","Baradero"
"231","BUE010-02","Baradero Plaza Colon","-33.812020","-59.504506","BUE010","AR-B","1205","Baradero","Buenos Aires","Baradero"
"1303","SAL028-01","","0.000000","0.000000","SAL028","AR-A","1674","Isla de Cañas","Salta","Iruya"
"736","SGO071-01","Selva","-29.770394","-62.047842","SGO071","AR-G","1624","Selva","Santiago del Estero","Rivadavia"
"533","RNO037-01","Viedma - Parque de Juegos","-40.805235","-62.988920","RNO037","AR-R","1573","Viedma","Río Negro","Adolfo Alsina"
"1133","RNO037-02","","0.000000","0.000000","RNO037","AR-R","1573","Viedma","Río Negro","Adolfo Alsina"
"269","RNO037-03","PD Viedma","-40.816924","-63.004267","RNO037","AR-R","1573","Viedma","Río Negro","Adolfo Alsina"
"907","RNO037-04","","-41.044083","-62.824194","RNO037","AR-R","1573","Viedma","Río Negro","Adolfo Alsina"
"1134","RNO037-05","","0.000000","0.000000","RNO037","AR-R","1573","Viedma","Río Negro","Adolfo Alsina"
"532","RNO037-06","Viedma - Centro Cultural","-40.815312","-62.985135","RNO037","AR-R","1573","Viedma","Río Negro","Adolfo Alsina"
"1070","RNO037-07","","-41.012908","-64.163546","RNO037","AR-R","1573","Viedma","Río Negro","Adolfo Alsina"
"645","TUC082-01","","0.000000","0.000000","TUC082","AR-T","1654","San Felipe y Santa Bárbara","Tucumán","Lules"
"601","COR045-01","Perrugorria - Curuzu Cuatia Municipalidad","-29.340613","-58.607324","COR045","AR-W","1421","Perugorría","Corrientes","Curuzu Cuatia"
"650","BUE099-01","","-37.549549","-62.774955","BUE099","AR-B","1294","Puán","Buenos Aires","Puan"
"649","BUE099-02","Punto Digital","-37.543239","-62.767778","BUE099","AR-B","1294","Puán","Buenos Aires","Puan"
"715","JUJ001-01","Municipalidad","-23.342417","-66.090194","JUJ001","AR-Y","1459","Abdón Castro Tolay","Jujuy","Cochinoca"
"597","COR010-01","Municipalidad","-28.267778","-58.122583","COR010","AR-W","1418","Colonia Santa Rosa","Corrientes","Concepcion"
"1087","TUC107-01","","-27.333221","-65.750038","TUC107","AR-T","1650","Villa Chicligasta","Tucumán","Simoca"
"1213","RNO053-01","","0.000000","0.000000","RNO053","AR-R","1567","El Caín","Río Negro","Veinticinco de Mayo"
"1184","BUE036-01","","-34.410389","-58.770417","BUE036","AR-B","1230","Escobar","Buenos Aires","Escobar"
"515","BUE036-02","Plaza San Martin","-34.346056","-58.795111","BUE036","AR-B","1230","Escobar","Buenos Aires","Escobar"
"516","BUE036-03","Ing. Maschwitz","-34.372778","-58.750028","BUE036","AR-B","1230","Escobar","Buenos Aires","Escobar"
"397","ERI022-01","","0.000000","0.000000","ERI022","AR-E","1434","General Ramírez","Entre Ríos","Diamante"
"1258","SFE288-01","","0.000000","0.000000","SFE288","AR-S","1688","San Javier","Santa Fe","San Javier"
"1156","BUE090-01","","0.000000","0.000000","BUE090","AR-B","1285","Olavarría","Buenos Aires","Olavarria"
"247","BUE090-02","Olavarria PD","-36.889373","-60.325267","BUE090","AR-B","1285","Olavarría","Buenos Aires","Olavarria"
"69","BUE090-03","NIDO","-36.869722","-60.333583","BUE090","AR-B","1285","Olavarría","Buenos Aires","Olavarria"
"70","BUE090-04","Parque Mitre","-36.890861","-60.325639","BUE090","AR-B","1285","Olavarría","Buenos Aires","Olavarria"
"266","SJU010-01","PD Rawson","-31.667282","-68.451730","SJU010","AR-J","1588","Rawson","San Juan","Rawson"
"1232","CBA218-01","","0.000000","0.000000","CBA218","AR-X","1386","Leones","Córdoba","Marcos Juarez"
"110","CBA218-02","Plaza 25 de mayo","-32.659241","-62.297118","CBA218","AR-X","1386","Leones","Córdoba","Marcos Juarez"
"521","BUE066-01","","-34.913694","-57.951194","BUE066","AR-B","1260","La Plata","Buenos Aires","La Plata"
"519","BUE066-02","Punto Digital","-34.889997","-57.958288","BUE066","AR-B","1260","La Plata","Buenos Aires","La Plata"
"522","BUE066-03","","-34.913694","-57.951194","BUE066","AR-B","1260","La Plata","Buenos Aires","La Plata"
"520","BUE066-04","Republica de los Niños","-34.913694","-57.951194","BUE066","AR-B","1260","La Plata","Buenos Aires","La Plata"
"523","BUE066-05","","-34.913694","-57.951194","BUE066","AR-B","1260","La Plata","Buenos Aires","La Plata"
"50","BUE066-06","Punto Digital","-34.908507","-58.000000","BUE066","AR-B","1260","La Plata","Buenos Aires","La Plata"
"49","BUE066-07","48 y 7","-34.913694","-57.951194","BUE066","AR-B","1260","La Plata","Buenos Aires","La Plata"
"615","SFE143-01","","0.000000","0.000000","SFE143","AR-S","1684","Granadero Baigorria","Santa Fe","Rosario"
"1178","SFE143-02","","0.000000","0.000000","SFE143","AR-S","1684","Granadero Baigorria","Santa Fe","Rosario"
"344","SFE143-03","","0.000000","0.000000","SFE143","AR-S","1684","Granadero Baigorria","Santa Fe","Rosario"
"1131","CHA043-01","","0.000000","0.000000","CHA043","AR-H","1364","Machagai","Chaco","Veinticinco de Mayo"
"1301","SGO900-01","","0.000000","0.000000","SGO900","AR-G","1634","Alhuampa","Santiago del Estero","Moreno"
"676","JUJ020-01","Municipalidad","-23.550138","-64.350222","JUJ020","AR-Y","1468","El Talar","Jujuy","Santa Barbara"
"933","JUJ024-01","Tres Cruces (Municipio)","-23.000000","-66.000000","JUJ024","AR-Y","1467","Humahuaca","Jujuy","Humahuaca"
"934","JUJ024-02","Humahuaca Punto Digital","-23.204077","-65.348388","JUJ024","AR-Y","1467","Humahuaca","Jujuy","Humahuaca"
"593","MIS064-01","San Ignacio - Plaza Municipal","-27.257833","-55.539250","MIS064","AR-N","1543","San Ignacio","Misiones","San Ignacio"
"1158","MIS064-02","","0.000000","0.000000","MIS064","AR-N","1543","San Ignacio","Misiones","San Ignacio"
"1083","CAT009-01","","-27.692359","-67.619842","CAT009","AR-K","1337","Fiambalá","Catamarca","Tinogasta"
"1150","MIS059-01","","0.000000","0.000000","MIS059","AR-N","1544","Puerto Iguazú","Misiones","Iguazu"
"1153","MIS059-02","","0.000000","0.000000","MIS059","AR-N","1544","Puerto Iguazú","Misiones","Iguazu"
"956","MIS059-03","Punto Digital","-25.618988","-54.585441","MIS059","AR-N","1544","Puerto Iguazú","Misiones","Iguazu"
"1151","MIS059-04","","0.000000","0.000000","MIS059","AR-N","1544","Puerto Iguazú","Misiones","Iguazu"
"1154","MIS059-05","","0.000000","0.000000","MIS059","AR-N","1544","Puerto Iguazú","Misiones","Iguazu"
"1149","MIS059-06","","0.000000","0.000000","MIS059","AR-N","1544","Puerto Iguazú","Misiones","Iguazu"
"1152","MIS059-07","","0.000000","0.000000","MIS059","AR-N","1544","Puerto Iguazú","Misiones","Iguazu"
"1255","SAL022-01","","0.000000","0.000000","SAL022","AR-A","1666","General Güemes","Salta","General Güemes"
"913","SCR016-01","","-47.025900","-67.247908","SCR016","AR-Z","1607","Jaramillo","Santa Cruz","Deseado"
"798","SCR016-02","","-47.184491","-67.142626","SCR016","AR-Z","1607","Jaramillo","Santa Cruz","Deseado"
"1285","SFE182-01","","0.000000","0.000000","SFE182","AR-S","1685","Las Avispas","Santa Fe","San Cristobal"
"234","BUE008-01","Punto Digital BB","-38.730328","-62.248484","BUE008","AR-B","1203","Bahía Blanca","Buenos Aires","Bahia Blanca"
"944","BUE008-02","PD Cerri","-38.720731","-62.394442","BUE008","AR-B","1203","Bahía Blanca","Buenos Aires","Bahia Blanca"
"23","BUE008-03","Plaza Andres Morel (Cerri)","-38.719447","-62.395058","BUE008","AR-B","1203","Bahía Blanca","Buenos Aires","Bahia Blanca"
"21","BUE008-04","Manuel Molina y Pacifico","-38.723306","-62.309000","BUE008","AR-B","1203","Bahía Blanca","Buenos Aires","Bahia Blanca"
"19","BUE008-05","Plaza del Algarrobo","-38.724500","-62.253694","BUE008","AR-B","1203","Bahía Blanca","Buenos Aires","Bahia Blanca"
"24","BUE008-06","Plaza Adrian Morado","-38.717556","-62.312984","BUE008","AR-B","1203","Bahía Blanca","Buenos Aires","Bahia Blanca"
"20","BUE008-07","Skate Park","-38.699056","-62.271750","BUE008","AR-B","1203","Bahía Blanca","Buenos Aires","Bahia Blanca"
"18","BUE008-08","Plaza Roberto Achaval (Ingeniero White)","-38.784995","-62.265721","BUE008","AR-B","1203","Bahía Blanca","Buenos Aires","Bahia Blanca"
"604","CBA277-01","Dependencia Municipal","-32.247500","-63.652556","CBA277","AR-X","1388","Pampayasta Sud","Córdoba","Tercero Arriba"
"352","SFE245-01","","-30.984776","-61.022562","SFE245","AR-S","1700","Providencia","Santa Fe","Las Colonias"
"660","CHU008-01","Comuna","-43.000000","-70.000000","CHU008","AR-U","1368","Colan Conhué","Chubut","Languiñeo"
"394","ERI037-01","Paseo de Los Puentes","-32.395555","-59.759957","ERI037","AR-E","1435","Nogoyá","Entre Ríos","Nogoya"
"1193","ERI037-02","","0.000000","0.000000","ERI037","AR-E","1435","Nogoyá","Entre Ríos","Nogoya"
"395","ERI037-03","Nogoya - Pza Francisco Ramirez","-32.396826","-59.795364","ERI037","AR-E","1435","Nogoyá","Entre Ríos","Nogoya"
"938","ERI037-04","Punto Digital","-32.391618","-59.799701","ERI037","AR-E","1435","Nogoyá","Entre Ríos","Nogoya"
"1140","LAP029-01","","0.000000","0.000000","LAP029","AR-L","1477","General Pico","La Pampa","Maraco"
"687","SJU007-01","San Jose de Jachal (Punto Digital)","-30.157709","-68.482508","SJU007","AR-J","1585","Jáchal","San Juan","Jachal"
"1214","SJU007-02","","0.000000","0.000000","SJU007","AR-J","1585","Jáchal","San Juan","Jachal"
"680","SJU007-03","C.i.C (Mogna)","-30.694928","-68.361619","SJU007","AR-J","1585","Jáchal","San Juan","Jachal"
"502","LAP070-01","Punto Digital","-36.673976","-64.371699","LAP070","AR-L","1496","Toay","La Pampa","Toay"
"218","LAP070-02","Municipalidad","-36.673389","-64.378778","LAP070","AR-L","1496","Toay","La Pampa","Toay"
"1220","CBA091-01","","0.000000","0.000000","CBA091","AR-X","1387","Colonia San Pedro","Córdoba","San Justo"
"927","MIS069-01","Punto Digital","-26.992889","-54.485026","MIS069","AR-N","1546","San Vicente","Misiones","Guarani"
"765","MIS069-02","C.I.C","-26.983750","-54.471167","MIS069","AR-N","1546","San Vicente","Misiones","Guarani"
"1265","SCR006-01","","0.000000","0.000000","SCR006","AR-Z","1611","Los Antiguos","Santa Cruz","Lago Buenos Aires"
"1174","SFE033-01","","0.000000","0.000000","SFE033","AR-S","1691","Bigand","Santa Fe","Caseros"
"1172","SFE033-02","","0.000000","0.000000","SFE033","AR-S","1691","Bigand","Santa Fe","Caseros"
"1173","SFE033-03","","0.000000","0.000000","SFE033","AR-S","1691","Bigand","Santa Fe","Caseros"
"737","SFE242-01","Municipio de Pozo Borrado","-28.937222","-61.704167","SFE242","AR-S","1701","Pozo Borrado","Santa Fe","Nueve de Julio"
"293","SCR011-01","","0.000000","0.000000","SCR011","AR-Z","1608","Puerto Santa Cruz","Santa Cruz","Corpen Aike"
"612","CBA415-01","","-32.234324","-64.516742","CBA415","AR-X","1391","Villa Quillinzo","Córdoba","Calamuchita"
"404","SGO035-01","","0.000000","0.000000","SGO035","AR-G","1625","Herrera","Santiago del Estero","Avellaneda"
"666","CHU028-01","Sede Comunal","-42.620514","-68.904394","CHU028","AR-U","1376","Lagunita Salada","Chubut","Gastre"
"1068","ERI054-01","","-31.795491","-58.312371","ERI054","AR-E","1441","Ubajay","Entre Ríos","Colon"
"969","BUE064-01","Plaza Santa Teresita","-36.532252","-56.699393","BUE064","AR-B","1258","La Costa","Buenos Aires","La Costa"
"985","BUE064-02","Las Toninas","-36.488222","-56.705167","BUE064","AR-B","1258","La Costa","Buenos Aires","La Costa"
"983","BUE064-03","Mar deTuyu","-36.577611","-56.694083","BUE064","AR-B","1258","La Costa","Buenos Aires","La Costa"
"984","BUE064-04","San Clemente deTuyu","-36.577535","-56.693884","BUE064","AR-B","1258","La Costa","Buenos Aires","La Costa"
"31","BUE064-05","Costanera y 3","-36.609167","-56.685722","BUE064","AR-B","1258","La Costa","Buenos Aires","La Costa"
"35","BUE064-06","Santa Teresita","-36.543518","-56.688797","BUE064","AR-B","1258","La Costa","Buenos Aires","La Costa"
"725","LRJ017-01","Municipalidad","-29.167194","-67.080611","LRJ017","AR-F","1513","Sanagasta","La Rioja","Sanagasta"
"980","LRJ009-01","Malanzan","-30.804585","-66.604292","LRJ009","AR-F","1505","General Juan Facundo Quiroga","La Rioja","General Juan Facundo Quiroga"
"1254","SAL052-01","","0.000000","0.000000","SAL052","AR-A","1680","Santa Victoria Este","Salta","Rivadavia"
"334","COR019-01","","-28.172889","-55.651056","COR019","AR-W","1425","Garruchos","Corrientes","Santo Tome"
"1039","TUC112-01","Simoca","-27.200000","-65.283400","TUC112","AR-T","1652","Yerba Buena","Tucumán","Yerba Buena"
"210","TUC112-02","Edificio Municipal","-26.812394","-65.298398","TUC112","AR-T","1652","Yerba Buena","Tucumán","Yerba Buena"
"209","TUC112-03","Punto Digital","-26.795523","-65.259022","TUC112","AR-T","1652","Yerba Buena","Tucumán","Yerba Buena"
"728","SAL018-01","El Quebrachal - Municipalidad","-25.335056","-64.020222","SAL018","AR-A","1662","El Quebrachal","Salta","Anta"
"911","RNO064-01","","-38.831893","-64.934104","RNO064","AR-R","1577","Pichi Mahuida","Río Negro","Pichi Mahuida"
"697","BUE044-01","Municipalidad","-34.304198","-61.306113","BUE044","AR-B","1238","General Arenales","Buenos Aires","General Arenales"
"1201","SFE301-01","","0.000000","0.000000","SFE301","AR-S","1683","Sancti Spiritu","Santa Fe","General Lopez"
"1244","CAT032-01","","0.000000","0.000000","CAT032","AR-K","1337","Tinogasta","Catamarca","Tinogasta"
"1048","CAT032-02","","0.000000","0.000000","CAT032","AR-K","1337","Tinogasta","Catamarca","Tinogasta"
"1107","CAT032-03","","0.000000","0.000000","CAT032","AR-K","1337","Tinogasta","Catamarca","Tinogasta"
"1268","CHA024-01","Plaza Meson de Fierro","-27.430083","-61.017066","CHA024","AR-H","1359","General Pinedo","Chaco","Doce de Octubre"
"306","CHA024-02","","-27.330083","-61.277694","CHA024","AR-H","1359","General Pinedo","Chaco","Doce de Octubre"
"1311","SLU005-01","","0.000000","0.000000","SLU005","AR-D","1599","Bagual","San Luis","Gobernador Dupuy"
"643","BUE001-01","Barrio Arturo illia","-37.171310","-62.724830","BUE001","AR-B","1195","Adolfo Alsina","Buenos Aires","Adolfo Alsina"
"644","BUE001-02","Plaza Levalle","-37.179520","-62.760090","BUE001","AR-B","1195","Adolfo Alsina","Buenos Aires","Adolfo Alsina"
"866","NEU025-01","Observatorio","-38.955628","-68.062727","NEU025","AR-Q","1556","Neuquén","Neuquén","Confluencia"
"987","NEU025-02","Plazoleta Estados Arabes","-38.949086","-68.059103","NEU025","AR-Q","1556","Neuquén","Neuquén","Confluencia"
"865","NEU025-03","ETON","-38.978936","-68.053433","NEU025","AR-Q","1556","Neuquén","Neuquén","Confluencia"
"177","NEU025-04","Plaza de las Banderas","-38.937717","-68.059074","NEU025","AR-Q","1556","Neuquén","Neuquén","Confluencia"
"170","NEU025-05","Paseo de la Costa - Edificio Celebrar","-38.951811","-68.059456","NEU025","AR-Q","1556","Neuquén","Neuquén","Confluencia"
"169","NEU025-06","ECOESTACION (Sarmiento 80)","-38.951811","-68.059456","NEU025","AR-Q","1556","Neuquén","Neuquén","Confluencia"
"167","NEU025-07","Parque Central - MNBA","-38.955323","-68.062438","NEU025","AR-Q","1556","Neuquén","Neuquén","Confluencia"
"165","NEU025-08","NIDO TOMA NORTE","-38.925722","-68.115111","NEU025","AR-Q","1556","Neuquén","Neuquén","Confluencia"
"172","NEU025-09","MAUSOLEO M. OLASCOAGA","-38.937587","-68.059188","NEU025","AR-Q","1556","Neuquén","Neuquén","Confluencia"
"173","NEU025-10","Parque Central - Sala Emilio Sarco","-38.956392","-68.061383","NEU025","AR-Q","1556","Neuquén","Neuquén","Confluencia"
"174","NEU025-11","Centro - Monumento San Martin 1","-38.956392","-68.061383","NEU025","AR-Q","1556","Neuquén","Neuquén","Confluencia"
"175","NEU025-12","Centro - Monumento San Martín 2","-38.978936","-68.053433","NEU025","AR-Q","1556","Neuquén","Neuquén","Confluencia"
"166","NEU025-13","Parque Central","-38.956392","-68.061383","NEU025","AR-Q","1556","Neuquén","Neuquén","Confluencia"
"171","NEU025-14","Alto Godoy","-38.935305","-68.237751","NEU025","AR-Q","1556","Neuquén","Neuquén","Confluencia"
"1181","CHA059-01","","0.000000","0.000000","CHA059","AR-H","1721","Quitilipi","Chaco","Quitilipi"
"311","CHA059-02","","-26.870918","-60.216161","CHA059","AR-H","1721","Quitilipi","Chaco","Quitilipi"
"1132","CHA059-03","","0.000000","0.000000","CHA059","AR-H","1721","Quitilipi","Chaco","Quitilipi"
"1138","TUC012-01","","0.000000","0.000000","TUC012","AR-T","1646","Banda del Río Salí","Tucumán","Cruz Alta"
"1186","TUC012-02","","0.000000","0.000000","TUC012","AR-T","1646","Banda del Río Salí","Tucumán","Cruz Alta"
"647","COR002-01","Colonia 3 de Abril, Municipalidad","-28.412444","-58.913889","COR002","AR-W","1409","Bella Vista","Corrientes","Bella Vista"
"1294","NEU043-01","","0.000000","0.000000","NEU043","AR-Q","1552","Villa del Nahueve","Neuquén","Minas"
"1235","SAL006-01","","0.000000","0.000000","SAL006","AR-A","1664","Cafayate","Salta","Cafayate"
"1236","SAL006-02","","0.000000","0.000000","SAL006","AR-A","1664","Cafayate","Salta","Cafayate"
"1234","SAL006-03","","0.000000","0.000000","SAL006","AR-A","1664","Cafayate","Salta","Cafayate"
"583","SFE362-01","","0.000000","0.000000","SFE362","AR-S","1690","Colonia Dolores","Santa Fe","San Justo"
"1366","BUE118-01","","-33.685053","-59.665996","BUE118","AR-B","1313","San Pedro","Buenos Aires","San Pedro"
"480","BUE118-02","","-33.684696","-59.667627","BUE118","AR-B","1313","San Pedro","Buenos Aires","San Pedro"
"1362","BUE118-03","","-33.684696","-59.667627","BUE118","AR-B","1313","San Pedro","Buenos Aires","San Pedro"
"1223","CBA107-01","","0.000000","0.000000","CBA107","AR-X","1386","Cruz Alta","Córdoba","Marcos Juarez"
"609","CBA107-02","Municipalidad","-33.006861","-61.812167","CBA107","AR-X","1386","Cruz Alta","Córdoba","Marcos Juarez"
"1222","CBA107-03","","0.000000","0.000000","CBA107","AR-X","1386","Cruz Alta","Córdoba","Marcos Juarez"
"1275","CBA317-01","","0.000000","0.000000","CBA317","AR-X","1383","Salsipuedes","Córdoba","Colon"
"635","TUC009-01","Vsat Anca Juli","-26.583710","-65.566692","TUC009","AR-T","1649","Anca Juli","Tucumán","Tafi Viejo"
"1022","TUC009-02","San Jose de Chasquivil","-26.690028","-65.605361","TUC009","AR-T","1649","Anca Juli","Tucumán","Tafi Viejo"
"824","ERI068-01","","-32.346291","-58.443552","ERI068","AR-E","1436","Pronunciamiento","Entre Ríos","Uruguay"
"662","CHU043-01","Puesto de Información Turistica","-43.000000","-71.000000","CHU043","AR-U","1371","Trevelin","Chubut","Futaleufu"
"1189","TUC055-01","","0.000000","0.000000","TUC055","AR-T","1649","Las Talitas","Tucumán","Tafi Viejo"
"942","CBA100-01","Punto Digital(Parque educativo Zona Sur)","-31.467620","-64.234233","CBA100","AR-X","1406","Córdoba","Córdoba","Capital"
"941","CBA100-02","Punto Digital(Parque educativo Zona Noroeste)","-31.315716","-64.282980","CBA100","AR-X","1406","Córdoba","Córdoba","Capital"
"103","CBA100-03","Plaza San Martin","-31.416775","-64.183668","CBA100","AR-X","1406","Córdoba","Córdoba","Capital"
"104","CBA100-04","Plaza de los Presidentes Argentinos Cordobeses  La Industria ","-31.408287","-64.183825","CBA100","AR-X","1406","Córdoba","Córdoba","Capital"
"1190","RNO035-01","","0.000000","0.000000","RNO035","AR-R","1578","Sierra Grande","Río Negro","San Antonio"
"295","RNO035-02","","-41.632620","-65.026649","RNO035","AR-R","1578","Sierra Grande","Río Negro","San Antonio"
"255","ERI005-01","PD Basavilbaso","-32.371122","-58.878242","ERI005","AR-E","1436","Basavilbaso","Entre Ríos","Uruguay"
"132","ERI005-02","Polideportivo","-32.371343","-58.887697","ERI005","AR-E","1436","Basavilbaso","Entre Ríos","Uruguay"
"131","ERI005-03","Museo Ferrocarril","-32.373177","-58.876369","ERI005","AR-E","1436","Basavilbaso","Entre Ríos","Uruguay"
"133","ERI005-04","Pza San Martin","-32.371013","-58.877841","ERI005","AR-E","1436","Basavilbaso","Entre Ríos","Uruguay"
"1308","SAL034-01","","0.000000","0.000000","SAL034","AR-A","1669","La Viña","Salta","La Viña"
"412","BUE076-01","Magdalena - Plaza San Martín (esq. Rivadavia e Irigoyen)","-35.080558","-57.517227","BUE076","AR-B","1271","Magdalena","Buenos Aires","Magdalena"
"952","BUE076-02","PD Magdalena","-35.080095","-57.517227","BUE076","AR-B","1271","Magdalena","Buenos Aires","Magdalena"
"411","BUE076-03","Magdalena - Plaza Villa Garibaldi (Brenan 1450)","-35.080558","-57.517227","BUE076","AR-B","1271","Magdalena","Buenos Aires","Magdalena"
"546","CAT004-01","","-26.067757","-67.410656","CAT004","AR-K","1332","Antofagasta de la Sierra","Catamarca","Antofagasta de la Sierra"
"547","CAT004-02","","0.000000","0.000000","CAT004","AR-K","1332","Antofagasta de la Sierra","Catamarca","Antofagasta de la Sierra"
"508","SGO105-01","","-27.686083","-64.750583","SGO105","AR-G","1627","Doña Luisa","Santiago del Estero","Guasayan"
"529","ERI056-01","Nido Viale","-31.866556","-59.995889","ERI056","AR-E","1439","Viale","Entre Ríos","Parana"
"758","ERI056-02","","0.000000","0.000000","ERI056","AR-E","1439","Viale","Entre Ríos","Parana"
"600","COR062-01","","-29.506222","-56.974639","COR062","AR-W","1411","Tapebicuá","Corrientes","Paso de los Libres"
"922","SJU016-01","Punto Digital Ullum","-31.471888","-68.748500","SJU016","AR-J","1594","Ullum","San Juan","Ullum"
"267","SJU016-02","Plaza Municipio","-31.000000","-69.000000","SJU016","AR-J","1594","Ullum","San Juan","Ullum"
"812","NEU020-01","","-36.988392","-70.749863","NEU020","AR-Q","1552","Las Ovejas","Neuquén","Minas"
"825","ERI160-01","","-33.013056","-58.465528","ERI160","AR-E","1433","Pueblo General Belgrano","Entre Ríos","Gualeguaychu"
